run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,over_voltage,cpu_freq_min,gpu_freq_min,arm_freq,dmc_freq_max,gpu_governor,TestName,emc_max_freq,gpu_freq_max,policy6_freq_min,policy6_freq_max,policy0_freq_max,Device,policy4_freq_min,v3d_freq,Config_ID,dmc_freq_min,Governor,cpu_governor,governor,over_voltage_min,cores_online,cpu_freq_max,core_freq_min,core_freq,v3d_freq_min,policy6_freq,gpu_freq,cpu_freq,arm_freq_min,policy0_freq,Config_Name,dmc_governor,policy4_freq_max,policy4_freq,dmc_freq,policy0_freq_min,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID10\run6,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,918000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,6.380281,1244.441809,,,8.54,12.8
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID11\run1,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,1020000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,6.298739,1228.537481,,,8.8,13.284615384615385
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID11\run2,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,1020000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,6.287661,1226.377609,,,8.866666666666667,13.300000000000002
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID11\run3,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,1020000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,6.333803,1235.363683,,,8.8,13.315384615384618
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID11\run4,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,1020000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,6.307781,1230.310217,,,8.813333333333334,13.3
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID11\run5,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,1020000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,6.299067,1228.585713,,,8.806666666666668,13.292307692307693
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID11\run6,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,1020000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,6.278049,1224.503776,,,8.8,13.376923076923077
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID4\run1,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,306000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,9.384092,1830.185585,,,7.866666666666666,10.847368421052632
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID4\run2,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,306000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,9.376002,1828.616928,,,7.833333333333333,10.852631578947369
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID4\run3,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,306000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,9.369713,1827.375697,,,7.8133333333333335,10.842105263157896
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID4\run4,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,306000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,9.382637,1829.899575,,,7.8133333333333335,10.826315789473686
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID4\run5,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,306000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,9.367637,1826.996445,,,7.819999999999999,10.831578947368422
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID4\run6,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,306000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,9.398956,1833.067473,,,7.933333333333334,10.836842105263159
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID5\run1,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,408000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,8.146137,1588.781068,,,7.946666666666667,11.415384615384616
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID5\run2,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,408000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,8.156041,1590.727639,,,7.946666666666667,11.384615384615385
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID5\run3,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,408000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,8.155454,1590.610959,,,7.926666666666667,11.384615384615385
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID5\run4,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,408000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,8.11641,1582.988468,,,7.913333333333333,11.361538461538462
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID5\run5,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,408000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,8.129254,1585.502612,,,8.026666666666667,11.384615384615385
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID5\run6,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,408000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,8.12695,1585.045135,,,7.926666666666667,11.400000000000002
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID6\run1,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,510000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,7.34052,1431.700937,,,8.02,11.692307692307692
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID6\run2,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,510000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,7.320015,1427.671543,,,8.046666666666667,11.7
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID6\run3,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,510000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,7.410258,1445.279337,,,8.033333333333333,11.7
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID6\run4,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,510000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,7.382582,1439.910807,,,8.073333333333332,11.7
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID6\run5,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,510000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,7.390489,1441.436431,,,8.033333333333333,11.7
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID6\run6,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,510000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,7.410706,1445.383983,,,8.026666666666667,11.746153846153845
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID7\run1,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,612000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,6.884639,1342.777818,,,8.133333333333333,11.961538461538462
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID7\run2,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,612000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,6.900058,1345.805926,,,8.126666666666667,11.923076923076923
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID7\run3,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,612000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,6.8871,1343.259098,,,8.12,11.984615384615385
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID7\run4,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,612000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,6.855727,1337.15001,,,8.133333333333333,11.992307692307692
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID7\run5,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,612000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,6.872906,1340.515174,,,8.12,11.976923076923075
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID7\run6,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,612000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,6.893711,1344.586278,,,8.139999999999999,11.984615384615385
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID8\run1,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,714000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,6.630622,1293.257018,,,8.22,12.184615384615382
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID8\run2,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,714000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,6.619602,1291.101929,,,8.226666666666667,12.2
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID8\run3,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,714000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,6.642458,1295.536291,,,8.226666666666667,12.2
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID8\run4,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,714000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,6.633116,1293.757021,,,8.206666666666667,12.161538461538461
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID8\run5,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,714000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,6.641471,1295.371823,,,8.32,12.169230769230769
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID8\run6,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,714000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,6.612854,1289.790772,,,8.206666666666667,12.184615384615382
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID9\run1,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,816000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,6.509122,1269.564017,,,8.3,12.346153846153847
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID9\run2,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,816000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,6.504044,1268.570886,,,8.3,12.361538461538462
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID9\run3,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,816000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,6.485668,1265.000259,,,8.3,12.392307692307693
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID9\run4,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,816000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,6.465383,1261.023953,,,8.48,12.338461538461539
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID9\run5,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,816000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,6.500061,1267.787363,,,8.813333333333334,12.415384615384616
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_ola_vs_GPU_freq_performance_16_banks\ID9\run6,,JetsonOrinNanoSuper,,,,,cufft-ola,,16,16,0,1497600,816000000,0,0,0,nano_cufft_ola_vs_GPU_freq_performance_16_banks,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,6.48278,1264.425367,,,8.306666666666667,12.315384615384618
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID10\run1,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,918000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,0.465595,1820.494224,,,8.526666666666667,12.485714285714286
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID10\run2,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,918000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,0.485882,1899.696501,,,8.553333333333335,12.375
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID10\run3,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,918000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,0.474364,1854.755979,,,8.586666666666666,12.428571428571429
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID10\run4,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,918000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,0.478116,1869.391669,,,8.553333333333335,12.571428571428571
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID10\run5,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,918000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,0.471435,1843.287413,,,8.54,12.471428571428572
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID10\run6,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,918000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,0.470227,1838.577717,,,8.546666666666665,12.571428571428571
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID11\run1,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,1020000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,0.454967,1778.891317,,,8.813333333333334,13.1
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID11\run2,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,1020000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,0.459406,1796.269451,,,8.94,13.071428571428571
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID11\run3,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,1020000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,0.474216,1854.100619,,,8.806666666666668,13.014285714285714
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID11\run4,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,1020000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,0.457544,1788.941685,,,8.8,12.971428571428572
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID11\run5,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,1020000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,0.453867,1774.641275,,,8.82,13.171428571428569
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID11\run6,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,1020000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,0.464875,1817.686992,,,8.793333333333333,13.014285714285714
